time_s,T1_C,T2_C,T3_C,T4_C,T5_C,T6_C
722,29.16,33.27,26.91,25.13,24.52,21.90
724,29.16,33.27,26.91,25.13,24.43,21.82
726,29.16,33.27,26.91,25.13,24.43,21.82
728,29.16,33.37,26.91,25.13,24.43,21.82
730,29.25,33.27,26.99,25.13,24.43,21.82
732,29.25,33.37,26.99,25.13,24.43,21.82
734,29.25,33.37,26.99,25.13,24.43,21.73
736,29.25,33.46,26.99,25.22,24.52,21.90
739,29.25,33.46,26.99,25.22,24.52,21.82
741,29.25,33.46,27.08,25.22,24.43,21.82
743,29.34,33.46,27.08,25.22,24.52,21.82
745,29.34,33.56,27.08,25.22,24.52,21.82
747,29.34,33.56,27.08,25.22,24.52,21.82
749,29.34,33.56,27.08,25.22,24.60,21.64
751,29.43,33.56,27.08,25.22,24.43,21.82
753,29.43,33.56,27.17,25.31,24.52,21.90
755,29.43,33.66,27.17,25.31,24.60,21.73
757,29.43,33.66,27.17,25.31,24.60,21.82
759,29.43,33.66,27.17,25.31,24.60,21.82
761,29.53,33.75,27.17,25.31,24.60,21.82
763,29.53,33.75,27.26,25.31,24.60,21.82
765,29.53,33.75,27.26,25.31,24.60,21.82
767,29.53,33.75,27.26,25.31,24.60,21.82
769,29.53,33.75,27.26,25.31,24.60,21.82
771,29.62,33.85,27.35,25.40,24.69,21.82
773,29.62,33.85,27.35,25.40,24.69,21.73
775,29.62,33.85,27.35,25.40,24.60,21.90
777,29.62,33.85,27.35,25.40,24.60,21.82
779,29.71,33.85,27.53,25.40,24.69,21.90
781,29.71,33.95,27.35,25.40,24.60,21.82
783,29.71,33.95,27.44,25.40,24.69,21.82
785,29.71,33.95,27.44,25.40,24.69,21.82
787,29.71,33.95,27.44,25.40,24.69,21.64
789,29.80,34.04,27.44,25.40,24.69,21.90
791,29.80,34.04,27.44,25.40,24.43,21.82
793,29.80,34.04,27.53,25.48,24.69,21.90
796,29.80,34.04,27.53,25.48,24.69,21.82
798,29.80,34.14,27.53,25.48,24.69,21.99
800,29.80,34.14,27.53,25.48,24.69,21.82
802,29.89,34.14,27.62,25.48,24.69,21.82
804,29.89,34.14,27.62,25.48,24.78,21.82
806,29.89,34.14,27.62,25.48,24.78,21.73
808,29.89,34.14,27.62,25.48,24.69,21.73
810,29.99,34.24,27.62,25.48,24.78,21.73
812,29.99,34.24,27.71,25.48,24.60,21.73
814,29.99,34.24,27.71,25.57,24.69,21.82
816,29.99,34.24,27.71,25.57,24.78,21.82
818,29.99,34.33,27.71,25.57,24.69,21.82
820,30.08,34.33,27.71,25.48,24.78,21.82
