time_s,T1_C,T2_C,T3_C,T4_C,T5_C,T6_C
443,46.33,36.21,30.26,25.84,24.60,22.77
445,46.45,36.41,30.26,26.10,24.52,22.86
447,46.57,36.31,30.35,26.19,24.43,22.51
449,46.57,36.31,30.45,25.93,24.87,22.77
452,46.57,36.41,30.45,26.02,24.78,22.77
454,46.57,36.41,30.72,25.93,24.87,22.86
456,46.82,36.41,29.99,26.02,24.69,22.77
458,46.82,36.51,30.63,25.93,24.78,22.60
460,46.82,36.72,30.54,26.28,24.60,22.77
462,46.82,36.51,30.82,26.02,24.43,22.68
464,47.06,36.72,30.54,26.28,24.60,23.03
466,46.94,36.72,30.63,26.19,24.69,22.68
468,46.94,36.92,30.63,26.28,24.60,23.12
470,46.94,36.82,30.91,26.10,24.96,22.68
472,47.06,36.92,30.72,26.37,24.69,23.03
474,47.06,37.02,30.72,25.57,24.69,22.94
476,47.19,37.02,30.72,26.46,24.60,23.12
478,47.19,37.12,30.82,25.93,24.60,23.03
480,46.69,37.02,31.10,26.19,24.78,22.86
482,47.44,37.12,30.91,26.37,24.78,22.86
484,47.31,37.22,31.00,26.28,24.87,22.60
486,47.44,37.43,31.00,26.19,24.69,22.34
488,47.44,37.22,31.10,26.28,24.96,22.60
490,47.56,36.92,31.10,26.55,24.78,22.94
492,47.56,37.43,31.10,26.37,24.87,22.68
494,47.69,37.43,31.10,26.64,24.78,23.03
496,47.69,36.92,31.10,26.55,24.78,22.86
498,47.69,37.63,31.19,26.73,24.78,22.86
500,47.69,37.53,31.10,26.91,24.87,23.03
502,47.82,37.53,31.28,26.46,24.87,22.94
504,47.82,37.63,31.38,26.46,25.04,22.86
506,47.82,37.84,31.28,26.37,24.87,22.77
509,48.45,37.63,31.38,26.55,25.13,22.77
511,48.07,37.74,31.47,26.64,24.96,22.86
513,47.94,37.84,31.47,26.64,25.13,22.77
515,48.07,38.05,31.47,25.93,24.87,23.03
517,48.20,37.84,31.28,26.55,24.34,22.68
519,48.20,37.94,31.56,26.55,24.34,22.68
521,48.07,38.05,31.56,26.82,25.04,22.94
523,48.20,38.15,31.56,26.99,24.96,23.12
525,48.20,37.84,31.66,26.91,25.04,22.86
527,48.20,38.15,31.75,26.64,25.22,22.60
529,48.32,38.36,31.66,26.91,25.04,23.03
531,48.20,38.36,31.75,26.91,25.04,22.86
533,47.69,38.25,31.38,26.73,24.60,22.60
535,48.45,38.46,31.85,26.99,25.04,22.86
537,47.82,38.36,31.94,26.82,24.43,22.60
539,48.58,38.46,31.94,26.91,25.22,22.68
541,48.58,38.57,31.94,26.91,25.22,22.68
543,48.58,38.57,32.03,26.99,25.22,22.68
545,48.58,38.36,31.94,26.73,25.13,22.94
547,48.71,38.67,32.13,26.91,25.31,22.60
549,49.49,38.67,32.22,26.82,25.57,22.51
551,48.84,38.67,32.03,26.37,25.22,22.25
553,48.84,38.98,32.03,27.26,25.22,22.94
555,48.97,38.88,32.13,27.17,25.22,22.94
557,48.97,38.77,32.32,26.99,25.40,22.68
559,49.10,38.88,32.32,26.99,25.57,22.68
561,49.10,39.09,32.22,27.35,25.22,23.12
563,49.23,38.98,32.51,27.08,25.48,22.68
565,49.23,39.09,32.32,27.26,25.31,23.21
568,49.23,39.09,32.41,27.17,25.40,22.94
570,49.49,39.09,32.60,27.08,25.66,22.68
572,49.75,39.09,32.70,27.17,25.66,22.60
574,49.23,39.30,32.41,27.35,25.40,22.08
576,49.36,39.30,32.51,27.35,25.40,22.77
